number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_class,params_objective,params_subsample,params_tree_method,state
977,0.942735,8.760929435310837,0.5044660566109133,mlogloss,8.441642965539307,0.027624934112547007,3,15,6,multi:softprob,0.5231885018568992,gpu_hist,COMPLETE
978,0.96215625,5.982123517620113,0.7236368378277457,mlogloss,6.154205886934384,0.02269204731584798,20,7,6,multi:softprob,0.5390898409179798,gpu_hist,COMPLETE
979,0.96205375,4.224733095499477,0.638438010678035,mlogloss,5.960773291253671,0.02489411806422492,20,6,6,multi:softprob,0.5353435820674811,gpu_hist,COMPLETE
980,0.962085,7.696599526111251,0.722294553022764,mlogloss,6.385677935791513,0.027226251480950592,20,5,6,multi:softprob,0.5560220499780418,gpu_hist,COMPLETE
981,0.96112625,6.081118774781306,0.8418029117377186,mlogloss,6.450306969691296,0.023047865201224142,9,6,6,multi:softprob,0.5380499185319602,gpu_hist,COMPLETE
982,0.9619075,5.4345383652579855,0.556263103493455,mlogloss,6.314616277767354,0.023601147844734122,20,9,6,multi:softprob,0.5279992844065344,gpu_hist,COMPLETE
983,0.962035,9.953412767364803,0.7866444948588163,mlogloss,7.341768593457496,0.022190470843109784,20,10,6,multi:softprob,0.5295020918098539,gpu_hist,COMPLETE
984,0.96198875,7.723674232065633,0.6649910622468821,mlogloss,8.552466732778989,0.0280876196803187,20,1,6,multi:softprob,0.5536315543888416,gpu_hist,COMPLETE
985,0.9621375,5.837459148363455,0.8855283518349176,mlogloss,9.995587801530196,0.025191506905331156,20,11,6,multi:softprob,0.5538434404627368,gpu_hist,COMPLETE
986,0.9619875,6.32399238552681,0.9001178826364178,mlogloss,8.678086891408864,0.030607689834457916,20,5,6,multi:softprob,0.5566478749660686,gpu_hist,COMPLETE
987,0.96025125,8.67297603060308,0.824130477423529,mlogloss,9.904792261632068,0.029458015811688526,7,9,6,multi:softprob,0.5487905967629618,gpu_hist,COMPLETE
988,0.96204625,5.85046954754638,0.8160422022346432,mlogloss,5.373823321877193,0.02568631539899518,20,1,6,multi:softprob,0.550592124595625,gpu_hist,COMPLETE
989,0.96197625,6.127712515606341,0.8880272493703529,mlogloss,7.2955173672550195,0.02967103308468794,20,1,6,multi:softprob,0.5593814959720301,gpu_hist,COMPLETE
990,0.95599625,7.211606443210434,0.706174343545827,mlogloss,8.702882880064932,0.026197096840607798,5,13,6,multi:softprob,0.5429200591776091,gpu_hist,COMPLETE
991,0.9620325,5.511934392502633,0.6918362943501389,mlogloss,6.744009840514931,0.03385404427193542,20,15,6,multi:softprob,0.5204465114990406,gpu_hist,COMPLETE
992,0.9619775,7.587111559815336,0.7394030856713832,mlogloss,5.573904606145733,0.02492719960750928,15,9,6,multi:softprob,0.5637651416724847,gpu_hist,COMPLETE
993,0.96202125,5.58959524061244,0.9117276083309314,mlogloss,9.954762396769631,0.03142399267918247,20,18,6,multi:softprob,0.5610126159704432,gpu_hist,COMPLETE
994,0.96200625,6.552115088475598,0.5999091348446285,mlogloss,7.529782460749666,0.027386296089618227,20,9,6,multi:softprob,0.503646102764645,gpu_hist,COMPLETE
995,0.962165,5.0554167270535135,0.8892724137212704,mlogloss,8.541139223325922,0.024103884493468303,20,14,6,multi:softprob,0.5351291048139715,gpu_hist,COMPLETE
996,0.96205625,5.034633739215634,0.8668365209559273,mlogloss,6.362870563892437,0.028443878899848417,20,6,6,multi:softprob,0.5341529199054518,gpu_hist,COMPLETE
997,0.96210625,4.925151212299571,0.6742335378018873,mlogloss,0.45387131113257306,0.02505645664527841,20,12,6,multi:softprob,0.5284621816707856,gpu_hist,COMPLETE
998,0.9619875,4.3517664694212685,0.8834824122456565,mlogloss,8.403186602480167,0.030479010467576857,17,18,6,multi:softprob,0.5152183483070852,gpu_hist,COMPLETE
999,0.96212875,5.0641083679032795,0.8614055600987144,mlogloss,9.982929704691479,0.02706812190727247,20,7,6,multi:softprob,0.5403957582395215,gpu_hist,COMPLETE
